8760	0	0	0	
8842.72	-1.#IND	-1.#IND	-1.#IND	
8842.73	-1.#IND	-1.#IND	-1.#IND	
8842.73	-1.#IND	-1.#IND	-1.#IND	
8842.74	-1.#IND	-1.#IND	-1.#IND	
8842.75	-1.#IND	-1.#IND	-1.#IND	
8842.75	-1.#IND	-1.#IND	-1.#IND	
8842.76	-1.#IND	-1.#IND	-1.#IND	
8842.77	-1.#IND	-1.#IND	-1.#IND	
8842.77	-1.#IND	-1.#IND	-1.#IND	
8842.78	-1.#IND	-1.#IND	-1.#IND	
8842.79	-1.#IND	-1.#IND	-1.#IND	
8842.79	-1.#IND	-1.#IND	-1.#IND	
8842.8	-1.#IND	-1.#IND	-1.#IND	
8842.81	-1.#IND	-1.#IND	-1.#IND	
8842.81	-1.#IND	-1.#IND	-1.#IND	
8842.82	-1.#IND	-1.#IND	-1.#IND	
8842.83	-1.#IND	-1.#IND	-1.#IND	
8842.83	-1.#IND	-1.#IND	-1.#IND	
8842.84	-1.#IND	-1.#IND	-1.#IND	
8842.85	-1.#IND	-1.#IND	-1.#IND	
8842.85	-1.#IND	-1.#IND	-1.#IND	
8842.86	-1.#IND	-1.#IND	-1.#IND	
8842.87	-1.#IND	-1.#IND	-1.#IND	
8842.87	-1.#IND	-1.#IND	-1.#IND	
8842.88	-1.#IND	-1.#IND	-1.#IND	
8842.89	-1.#IND	-1.#IND	-1.#IND	
8842.89	-1.#IND	-1.#IND	-1.#IND	
8842.9	-1.#IND	-1.#IND	-1.#IND	
8842.91	-1.#IND	-1.#IND	-1.#IND	
8842.91	-1.#IND	-1.#IND	-1.#IND	
8842.92	-1.#IND	-1.#IND	-1.#IND	
8842.93	-1.#IND	-1.#IND	-1.#IND	
8842.93	-1.#IND	-1.#IND	-1.#IND	
8842.94	-1.#IND	-1.#IND	-1.#IND	
8842.95	-1.#IND	-1.#IND	-1.#IND	
8842.95	-1.#IND	-1.#IND	-1.#IND	
8842.96	-1.#IND	-1.#IND	-1.#IND	
8842.97	-1.#IND	-1.#IND	-1.#IND	
8842.97	-1.#IND	-1.#IND	-1.#IND	
8842.98	-1.#IND	-1.#IND	-1.#IND	
8842.99	-1.#IND	-1.#IND	-1.#IND	
8842.99	-1.#IND	-1.#IND	-1.#IND	
8843	-1.#IND	-1.#IND	-1.#IND	
8843.01	-1.#IND	-1.#IND	-1.#IND	
8843.01	-1.#IND	-1.#IND	-1.#IND	
8843.02	-1.#IND	-1.#IND	-1.#IND	
8843.03	-1.#IND	-1.#IND	-1.#IND	
8843.03	-1.#IND	-1.#IND	-1.#IND	
8843.04	-1.#IND	-1.#IND	-1.#IND	
8843.05	-1.#IND	-1.#IND	-1.#IND	
8843.05	-1.#IND	-1.#IND	-1.#IND	
8843.06	-1.#IND	-1.#IND	-1.#IND	
8843.07	-1.#IND	-1.#IND	-1.#IND	
8843.07	-1.#IND	-1.#IND	-1.#IND	
8843.08	-1.#IND	-1.#IND	-1.#IND	
8843.09	-1.#IND	-1.#IND	-1.#IND	
8843.09	-1.#IND	-1.#IND	-1.#IND	
8843.1	-1.#IND	-1.#IND	-1.#IND	
8843.11	-1.#IND	-1.#IND	-1.#IND	
8843.11	-1.#IND	-1.#IND	-1.#IND	
8843.12	-1.#IND	-1.#IND	-1.#IND	
8843.13	-1.#IND	-1.#IND	-1.#IND	
8843.13	-1.#IND	-1.#IND	-1.#IND	
8843.14	-1.#IND	-1.#IND	-1.#IND	
8843.15	-1.#IND	-1.#IND	-1.#IND	
8843.15	-1.#IND	-1.#IND	-1.#IND	
8843.16	-1.#IND	-1.#IND	-1.#IND	
8843.17	-1.#IND	-1.#IND	-1.#IND	
8843.17	-1.#IND	-1.#IND	-1.#IND	
8843.18	-1.#IND	-1.#IND	-1.#IND	
8843.19	-1.#IND	-1.#IND	-1.#IND	
8843.19	-1.#IND	-1.#IND	-1.#IND	
8843.2	-1.#IND	-1.#IND	-1.#IND	
8843.21	-1.#IND	-1.#IND	-1.#IND	
8843.21	-1.#IND	-1.#IND	-1.#IND	
8843.22	-1.#IND	-1.#IND	-1.#IND	
8843.23	-1.#IND	-1.#IND	-1.#IND	
8843.23	-1.#IND	-1.#IND	-1.#IND	
8843.24	-1.#IND	-1.#IND	-1.#IND	
8843.25	-1.#IND	-1.#IND	-1.#IND	
8843.25	-1.#IND	-1.#IND	-1.#IND	
8843.26	-1.#IND	-1.#IND	-1.#IND	
8843.27	-1.#IND	-1.#IND	-1.#IND	
8843.27	-1.#IND	-1.#IND	-1.#IND	
8843.28	-1.#IND	-1.#IND	-1.#IND	
8843.29	-1.#IND	-1.#IND	-1.#IND	
8843.29	-1.#IND	-1.#IND	-1.#IND	
8843.3	-1.#IND	-1.#IND	-1.#IND	
8843.31	-1.#IND	-1.#IND	-1.#IND	
8843.31	-1.#IND	-1.#IND	-1.#IND	
8843.32	-1.#IND	-1.#IND	-1.#IND	
8843.33	-1.#IND	-1.#IND	-1.#IND	
8843.33	-1.#IND	-1.#IND	-1.#IND	
8843.34	-1.#IND	-1.#IND	-1.#IND	
8843.35	-1.#IND	-1.#IND	-1.#IND	
8843.35	-1.#IND	-1.#IND	-1.#IND	
8843.36	-1.#IND	-1.#IND	-1.#IND	
8843.37	-1.#IND	-1.#IND	-1.#IND	
8843.37	-1.#IND	-1.#IND	-1.#IND	
8843.38	-1.#IND	-1.#IND	-1.#IND	
8843.39	-1.#IND	-1.#IND	-1.#IND	
8843.39	-1.#IND	-1.#IND	-1.#IND	
8843.4	-1.#IND	-1.#IND	-1.#IND	
8843.41	-1.#IND	-1.#IND	-1.#IND	
8843.41	-1.#IND	-1.#IND	-1.#IND	
8843.42	-1.#IND	-1.#IND	-1.#IND	
8843.43	-1.#IND	-1.#IND	-1.#IND	
8843.43	-1.#IND	-1.#IND	-1.#IND	
8843.44	-1.#IND	-1.#IND	-1.#IND	
8843.45	-1.#IND	-1.#IND	-1.#IND	
8843.45	-1.#IND	-1.#IND	-1.#IND	
8843.46	-1.#IND	-1.#IND	-1.#IND	
8843.47	-1.#IND	-1.#IND	-1.#IND	
8843.47	-1.#IND	-1.#IND	-1.#IND	
8843.48	-1.#IND	-1.#IND	-1.#IND	
8843.49	-1.#IND	-1.#IND	-1.#IND	
8843.49	-1.#IND	-1.#IND	-1.#IND	
8843.5	-1.#IND	-1.#IND	-1.#IND	
8843.51	-1.#IND	-1.#IND	-1.#IND	
8843.51	-1.#IND	-1.#IND	-1.#IND	
8843.52	-1.#IND	-1.#IND	-1.#IND	
8843.53	-1.#IND	-1.#IND	-1.#IND	
8843.53	-1.#IND	-1.#IND	-1.#IND	
8843.54	-1.#IND	-1.#IND	-1.#IND	
8843.55	-1.#IND	-1.#IND	-1.#IND	
8843.55	-1.#IND	-1.#IND	-1.#IND	
8843.56	-1.#IND	-1.#IND	-1.#IND	
8843.57	-1.#IND	-1.#IND	-1.#IND	
8843.57	-1.#IND	-1.#IND	-1.#IND	
8843.58	-1.#IND	-1.#IND	-1.#IND	
8843.59	-1.#IND	-1.#IND	-1.#IND	
8843.59	-1.#IND	-1.#IND	-1.#IND	
8843.6	-1.#IND	-1.#IND	-1.#IND	
8843.61	-1.#IND	-1.#IND	-1.#IND	
8843.61	-1.#IND	-1.#IND	-1.#IND	
8843.62	-1.#IND	-1.#IND	-1.#IND	
8843.63	-1.#IND	-1.#IND	-1.#IND	
8843.63	-1.#IND	-1.#IND	-1.#IND	
8843.64	-1.#IND	-1.#IND	-1.#IND	
8843.65	-1.#IND	-1.#IND	-1.#IND	
8843.65	-1.#IND	-1.#IND	-1.#IND	
8843.66	-1.#IND	-1.#IND	-1.#IND	
8843.67	-1.#IND	-1.#IND	-1.#IND	
8843.67	-1.#IND	-1.#IND	-1.#IND	
8843.68	-1.#IND	-1.#IND	-1.#IND	
8843.69	-1.#IND	-1.#IND	-1.#IND	
8843.69	-1.#IND	-1.#IND	-1.#IND	
8843.7	-1.#IND	-1.#IND	-1.#IND	
8843.71	-1.#IND	-1.#IND	-1.#IND	
8843.71	-1.#IND	-1.#IND	-1.#IND	
8843.72	-1.#IND	-1.#IND	-1.#IND	
8843.73	-1.#IND	-1.#IND	-1.#IND	
8843.73	-1.#IND	-1.#IND	-1.#IND	
8843.74	-1.#IND	-1.#IND	-1.#IND	
8843.75	-1.#IND	-1.#IND	-1.#IND	
8843.75	-1.#IND	-1.#IND	-1.#IND	
8843.76	-1.#IND	-1.#IND	-1.#IND	
8843.77	-1.#IND	-1.#IND	-1.#IND	
8843.77	-1.#IND	-1.#IND	-1.#IND	
8843.78	-1.#IND	-1.#IND	-1.#IND	
8843.79	-1.#IND	-1.#IND	-1.#IND	
8843.79	-1.#IND	-1.#IND	-1.#IND	
8843.8	-1.#IND	-1.#IND	-1.#IND	
8843.81	-1.#IND	-1.#IND	-1.#IND	
8843.81	-1.#IND	-1.#IND	-1.#IND	
8843.82	-1.#IND	-1.#IND	-1.#IND	
8843.83	-1.#IND	-1.#IND	-1.#IND	
8843.83	-1.#IND	-1.#IND	-1.#IND	
8843.84	-1.#IND	-1.#IND	-1.#IND	
8843.85	-1.#IND	-1.#IND	-1.#IND	
8843.85	-1.#IND	-1.#IND	-1.#IND	
8843.86	-1.#IND	-1.#IND	-1.#IND	
8843.87	-1.#IND	-1.#IND	-1.#IND	
8843.87	-1.#IND	-1.#IND	-1.#IND	
8843.88	-1.#IND	-1.#IND	-1.#IND	
8843.89	-1.#IND	-1.#IND	-1.#IND	
8843.89	-1.#IND	-1.#IND	-1.#IND	
8843.9	-1.#IND	-1.#IND	-1.#IND	
8843.91	-1.#IND	-1.#IND	-1.#IND	
8843.91	-1.#IND	-1.#IND	-1.#IND	
8843.92	-1.#IND	-1.#IND	-1.#IND	
8843.93	-1.#IND	-1.#IND	-1.#IND	
8843.93	-1.#IND	-1.#IND	-1.#IND	
8843.94	-1.#IND	-1.#IND	-1.#IND	
8843.95	-1.#IND	-1.#IND	-1.#IND	
8843.95	-1.#IND	-1.#IND	-1.#IND	
8843.96	-1.#IND	-1.#IND	-1.#IND	
8843.97	-1.#IND	-1.#IND	-1.#IND	
8843.97	-1.#IND	-1.#IND	-1.#IND	
8843.98	-1.#IND	-1.#IND	-1.#IND	
8843.99	-1.#IND	-1.#IND	-1.#IND	
8843.99	-1.#IND	-1.#IND	-1.#IND	
8844	-1.#IND	-1.#IND	-1.#IND	
8844.01	-1.#IND	-1.#IND	-1.#IND	
8844.01	-1.#IND	-1.#IND	-1.#IND	
8844.02	-1.#IND	-1.#IND	-1.#IND	
8844.03	-1.#IND	-1.#IND	-1.#IND	
8844.03	-1.#IND	-1.#IND	-1.#IND	
8844.04	-1.#IND	-1.#IND	-1.#IND	
8844.05	-1.#IND	-1.#IND	-1.#IND	
8844.05	-1.#IND	-1.#IND	-1.#IND	
8844.06	-1.#IND	-1.#IND	-1.#IND	
8844.07	-1.#IND	-1.#IND	-1.#IND	
8844.07	-1.#IND	-1.#IND	-1.#IND	
8844.08	-1.#IND	-1.#IND	-1.#IND	
8844.09	-1.#IND	-1.#IND	-1.#IND	
8844.09	-1.#IND	-1.#IND	-1.#IND	
8844.1	-1.#IND	-1.#IND	-1.#IND	
8844.11	-1.#IND	-1.#IND	-1.#IND	
8844.11	-1.#IND	-1.#IND	-1.#IND	
8844.12	-1.#IND	-1.#IND	-1.#IND	
8844.13	-1.#IND	-1.#IND	-1.#IND	
8844.13	-1.#IND	-1.#IND	-1.#IND	
8844.14	-1.#IND	-1.#IND	-1.#IND	
8844.15	-1.#IND	-1.#IND	-1.#IND	
8844.15	-1.#IND	-1.#IND	-1.#IND	
8844.16	-1.#IND	-1.#IND	-1.#IND	
8844.17	-1.#IND	-1.#IND	-1.#IND	
8844.17	-1.#IND	-1.#IND	-1.#IND	
8844.18	-1.#IND	-1.#IND	-1.#IND	
8844.19	-1.#IND	-1.#IND	-1.#IND	
8844.19	-1.#IND	-1.#IND	-1.#IND	
8844.2	-1.#IND	-1.#IND	-1.#IND	
8844.21	-1.#IND	-1.#IND	-1.#IND	
8844.21	-1.#IND	-1.#IND	-1.#IND	
8844.22	-1.#IND	-1.#IND	-1.#IND	
8844.23	-1.#IND	-1.#IND	-1.#IND	
8844.23	-1.#IND	-1.#IND	-1.#IND	
8844.24	-1.#IND	-1.#IND	-1.#IND	
8844.25	-1.#IND	-1.#IND	-1.#IND	
8844.25	-1.#IND	-1.#IND	-1.#IND	
8844.26	-1.#IND	-1.#IND	-1.#IND	
8844.27	-1.#IND	-1.#IND	-1.#IND	
8844.27	-1.#IND	-1.#IND	-1.#IND	
8844.28	-1.#IND	-1.#IND	-1.#IND	
8844.29	-1.#IND	-1.#IND	-1.#IND	
8844.29	-1.#IND	-1.#IND	-1.#IND	
8844.3	-1.#IND	-1.#IND	-1.#IND	
8844.31	-1.#IND	-1.#IND	-1.#IND	
8844.31	-1.#IND	-1.#IND	-1.#IND	
8844.32	-1.#IND	-1.#IND	-1.#IND	
8844.33	-1.#IND	-1.#IND	-1.#IND	
8844.33	-1.#IND	-1.#IND	-1.#IND	
8844.34	-1.#IND	-1.#IND	-1.#IND	
8844.35	-1.#IND	-1.#IND	-1.#IND	
8844.35	-1.#IND	-1.#IND	-1.#IND	
8844.36	-1.#IND	-1.#IND	-1.#IND	
8844.37	-1.#IND	-1.#IND	-1.#IND	
8844.37	-1.#IND	-1.#IND	-1.#IND	
8844.38	-1.#IND	-1.#IND	-1.#IND	
8844.39	-1.#IND	-1.#IND	-1.#IND	
8844.39	-1.#IND	-1.#IND	-1.#IND	
8844.4	-1.#IND	-1.#IND	-1.#IND	
8844.41	-1.#IND	-1.#IND	-1.#IND	
8844.41	-1.#IND	-1.#IND	-1.#IND	
8844.42	-1.#IND	-1.#IND	-1.#IND	
8844.43	-1.#IND	-1.#IND	-1.#IND	
8844.43	-1.#IND	-1.#IND	-1.#IND	
8844.44	-1.#IND	-1.#IND	-1.#IND	
8844.45	-1.#IND	-1.#IND	-1.#IND	
8844.45	-1.#IND	-1.#IND	-1.#IND	
8844.46	-1.#IND	-1.#IND	-1.#IND	
8844.47	-1.#IND	-1.#IND	-1.#IND	
8844.47	-1.#IND	-1.#IND	-1.#IND	
8844.48	-1.#IND	-1.#IND	-1.#IND	
8844.49	-1.#IND	-1.#IND	-1.#IND	
8844.49	-1.#IND	-1.#IND	-1.#IND	
8844.5	-1.#IND	-1.#IND	-1.#IND	
8844.51	-1.#IND	-1.#IND	-1.#IND	
8844.51	-1.#IND	-1.#IND	-1.#IND	
8844.52	-1.#IND	-1.#IND	-1.#IND	
8844.53	-1.#IND	-1.#IND	-1.#IND	
8844.53	-1.#IND	-1.#IND	-1.#IND	
8844.54	-1.#IND	-1.#IND	-1.#IND	
8844.55	-1.#IND	-1.#IND	-1.#IND	
8844.55	-1.#IND	-1.#IND	-1.#IND	
8844.56	-1.#IND	-1.#IND	-1.#IND	
8844.57	-1.#IND	-1.#IND	-1.#IND	
8844.57	-1.#IND	-1.#IND	-1.#IND	
8844.58	-1.#IND	-1.#IND	-1.#IND	
8844.59	-1.#IND	-1.#IND	-1.#IND	
8844.59	-1.#IND	-1.#IND	-1.#IND	
8844.6	-1.#IND	-1.#IND	-1.#IND	
8844.61	-1.#IND	-1.#IND	-1.#IND	
8844.61	-1.#IND	-1.#IND	-1.#IND	
8844.62	-1.#IND	-1.#IND	-1.#IND	
8844.63	-1.#IND	-1.#IND	-1.#IND	
8844.63	-1.#IND	-1.#IND	-1.#IND	
8844.64	-1.#IND	-1.#IND	-1.#IND	
8844.65	-1.#IND	-1.#IND	-1.#IND	
8844.65	-1.#IND	-1.#IND	-1.#IND	
8844.66	-1.#IND	-1.#IND	-1.#IND	
8844.67	-1.#IND	-1.#IND	-1.#IND	
8844.67	-1.#IND	-1.#IND	-1.#IND	
8844.68	-1.#IND	-1.#IND	-1.#IND	
8844.69	-1.#IND	-1.#IND	-1.#IND	
8844.69	-1.#IND	-1.#IND	-1.#IND	
8844.7	-1.#IND	-1.#IND	-1.#IND	
8844.71	-1.#IND	-1.#IND	-1.#IND	
8844.71	-1.#IND	-1.#IND	-1.#IND	
8844.72	-1.#IND	-1.#IND	-1.#IND	
8844.73	-1.#IND	-1.#IND	-1.#IND	
8844.73	-1.#IND	-1.#IND	-1.#IND	
8844.74	-1.#IND	-1.#IND	-1.#IND	
8844.75	-1.#IND	-1.#IND	-1.#IND	
8844.75	-1.#IND	-1.#IND	-1.#IND	
8844.76	-1.#IND	-1.#IND	-1.#IND	
8844.77	-1.#IND	-1.#IND	-1.#IND	
8844.77	-1.#IND	-1.#IND	-1.#IND	
8844.78	-1.#IND	-1.#IND	-1.#IND	
8844.79	-1.#IND	-1.#IND	-1.#IND	
8844.79	-1.#IND	-1.#IND	-1.#IND	
8844.8	-1.#IND	-1.#IND	-1.#IND	
8844.81	-1.#IND	-1.#IND	-1.#IND	
8844.81	-1.#IND	-1.#IND	-1.#IND	
8844.82	-1.#IND	-1.#IND	-1.#IND	
8844.83	-1.#IND	-1.#IND	-1.#IND	
8844.83	-1.#IND	-1.#IND	-1.#IND	
8844.84	-1.#IND	-1.#IND	-1.#IND	
8844.85	-1.#IND	-1.#IND	-1.#IND	
8844.85	-1.#IND	-1.#IND	-1.#IND	
8844.86	-1.#IND	-1.#IND	-1.#IND	
8844.87	-1.#IND	-1.#IND	-1.#IND	
8844.87	-1.#IND	-1.#IND	-1.#IND	
8844.88	-1.#IND	-1.#IND	-1.#IND	
8844.89	-1.#IND	-1.#IND	-1.#IND	
8844.89	-1.#IND	-1.#IND	-1.#IND	
8844.9	-1.#IND	-1.#IND	-1.#IND	
8844.91	-1.#IND	-1.#IND	-1.#IND	
8844.91	-1.#IND	-1.#IND	-1.#IND	
8844.92	-1.#IND	-1.#IND	-1.#IND	
8844.93	-1.#IND	-1.#IND	-1.#IND	
8844.93	-1.#IND	-1.#IND	-1.#IND	
8844.94	-1.#IND	-1.#IND	-1.#IND	
8844.95	-1.#IND	-1.#IND	-1.#IND	
8844.95	-1.#IND	-1.#IND	-1.#IND	
8844.96	-1.#IND	-1.#IND	-1.#IND	
8844.97	-1.#IND	-1.#IND	-1.#IND	
8844.97	-1.#IND	-1.#IND	-1.#IND	
8844.98	-1.#IND	-1.#IND	-1.#IND	
8844.99	-1.#IND	-1.#IND	-1.#IND	
8844.99	-1.#IND	-1.#IND	-1.#IND	
8845	-1.#IND	-1.#IND	-1.#IND	
8845.01	-1.#IND	-1.#IND	-1.#IND	
8845.01	-1.#IND	-1.#IND	-1.#IND	
8845.02	-1.#IND	-1.#IND	-1.#IND	
8845.03	-1.#IND	-1.#IND	-1.#IND	
8845.03	-1.#IND	-1.#IND	-1.#IND	
8845.04	-1.#IND	-1.#IND	-1.#IND	
8845.05	-1.#IND	-1.#IND	-1.#IND	
8845.05	-1.#IND	-1.#IND	-1.#IND	
8845.06	-1.#IND	-1.#IND	-1.#IND	
8845.07	-1.#IND	-1.#IND	-1.#IND	
8845.07	-1.#IND	-1.#IND	-1.#IND	
8845.08	-1.#IND	-1.#IND	-1.#IND	
8845.09	-1.#IND	-1.#IND	-1.#IND	
8845.09	-1.#IND	-1.#IND	-1.#IND	
8845.1	-1.#IND	-1.#IND	-1.#IND	
8845.11	-1.#IND	-1.#IND	-1.#IND	
8845.11	-1.#IND	-1.#IND	-1.#IND	
8845.12	-1.#IND	-1.#IND	-1.#IND	
8845.13	-1.#IND	-1.#IND	-1.#IND	
8845.13	-1.#IND	-1.#IND	-1.#IND	
8845.14	-1.#IND	-1.#IND	-1.#IND	
8845.15	-1.#IND	-1.#IND	-1.#IND	
8845.15	-1.#IND	-1.#IND	-1.#IND	
8845.16	-1.#IND	-1.#IND	-1.#IND	
8845.17	-1.#IND	-1.#IND	-1.#IND	
8845.17	-1.#IND	-1.#IND	-1.#IND	
8845.18	-1.#IND	-1.#IND	-1.#IND	
8845.19	-1.#IND	-1.#IND	-1.#IND	
8845.19	-1.#IND	-1.#IND	-1.#IND	
8845.2	-1.#IND	-1.#IND	-1.#IND	
8845.21	-1.#IND	-1.#IND	-1.#IND	
8845.21	-1.#IND	-1.#IND	-1.#IND	
8845.22	-1.#IND	-1.#IND	-1.#IND	
8845.23	-1.#IND	-1.#IND	-1.#IND	
8845.23	-1.#IND	-1.#IND	-1.#IND	
8845.24	-1.#IND	-1.#IND	-1.#IND	
8845.25	-1.#IND	-1.#IND	-1.#IND	
8845.25	-1.#IND	-1.#IND	-1.#IND	
8845.26	-1.#IND	-1.#IND	-1.#IND	
8845.27	-1.#IND	-1.#IND	-1.#IND	
8845.27	-1.#IND	-1.#IND	-1.#IND	
8845.28	-1.#IND	-1.#IND	-1.#IND	
8845.29	-1.#IND	-1.#IND	-1.#IND	
8845.29	-1.#IND	-1.#IND	-1.#IND	
8845.3	-1.#IND	-1.#IND	-1.#IND	
8845.31	-1.#IND	-1.#IND	-1.#IND	
8845.31	-1.#IND	-1.#IND	-1.#IND	
8845.32	-1.#IND	-1.#IND	-1.#IND	
8845.33	-1.#IND	-1.#IND	-1.#IND	
8845.33	-1.#IND	-1.#IND	-1.#IND	
8845.34	-1.#IND	-1.#IND	-1.#IND	
8845.35	-1.#IND	-1.#IND	-1.#IND	
8845.35	-1.#IND	-1.#IND	-1.#IND	
8845.36	-1.#IND	-1.#IND	-1.#IND	
8845.37	-1.#IND	-1.#IND	-1.#IND	
8845.37	-1.#IND	-1.#IND	-1.#IND	
8845.38	-1.#IND	-1.#IND	-1.#IND	
8845.39	-1.#IND	-1.#IND	-1.#IND	
8845.39	-1.#IND	-1.#IND	-1.#IND	
8845.4	-1.#IND	-1.#IND	-1.#IND	
8845.41	-1.#IND	-1.#IND	-1.#IND	
8845.41	-1.#IND	-1.#IND	-1.#IND	
8845.42	-1.#IND	-1.#IND	-1.#IND	
8845.43	-1.#IND	-1.#IND	-1.#IND	
8845.43	-1.#IND	-1.#IND	-1.#IND	
8845.44	-1.#IND	-1.#IND	-1.#IND	
8845.45	-1.#IND	-1.#IND	-1.#IND	
8845.45	-1.#IND	-1.#IND	-1.#IND	
8845.46	-1.#IND	-1.#IND	-1.#IND	
8845.47	-1.#IND	-1.#IND	-1.#IND	
8845.47	-1.#IND	-1.#IND	-1.#IND	
8845.48	-1.#IND	-1.#IND	-1.#IND	
8845.49	-1.#IND	-1.#IND	-1.#IND	
8845.49	-1.#IND	-1.#IND	-1.#IND	
8845.5	-1.#IND	-1.#IND	-1.#IND	
8845.51	-1.#IND	-1.#IND	-1.#IND	
8845.51	-1.#IND	-1.#IND	-1.#IND	
8845.52	-1.#IND	-1.#IND	-1.#IND	
8845.53	-1.#IND	-1.#IND	-1.#IND	
8845.53	-1.#IND	-1.#IND	-1.#IND	
8845.54	-1.#IND	-1.#IND	-1.#IND	
8845.55	-1.#IND	-1.#IND	-1.#IND	
8845.55	-1.#IND	-1.#IND	-1.#IND	
8845.56	-1.#IND	-1.#IND	-1.#IND	
8845.57	-1.#IND	-1.#IND	-1.#IND	
8845.57	-1.#IND	-1.#IND	-1.#IND	
8845.58	-1.#IND	-1.#IND	-1.#IND	
8845.59	-1.#IND	-1.#IND	-1.#IND	
8845.59	-1.#IND	-1.#IND	-1.#IND	
8845.6	-1.#IND	-1.#IND	-1.#IND	
8845.61	-1.#IND	-1.#IND	-1.#IND	
8845.61	-1.#IND	-1.#IND	-1.#IND	
8845.62	-1.#IND	-1.#IND	-1.#IND	
8845.63	-1.#IND	-1.#IND	-1.#IND	
8845.63	-1.#IND	-1.#IND	-1.#IND	
8845.64	-1.#IND	-1.#IND	-1.#IND	
8845.65	-1.#IND	-1.#IND	-1.#IND	
8845.65	-1.#IND	-1.#IND	-1.#IND	
8845.66	-1.#IND	-1.#IND	-1.#IND	
8845.67	-1.#IND	-1.#IND	-1.#IND	
8845.67	-1.#IND	-1.#IND	-1.#IND	
8845.68	-1.#IND	-1.#IND	-1.#IND	
8845.69	-1.#IND	-1.#IND	-1.#IND	
8845.69	-1.#IND	-1.#IND	-1.#IND	
8845.7	-1.#IND	-1.#IND	-1.#IND	
8845.71	-1.#IND	-1.#IND	-1.#IND	
8845.71	-1.#IND	-1.#IND	-1.#IND	
8845.72	-1.#IND	-1.#IND	-1.#IND	
8845.73	-1.#IND	-1.#IND	-1.#IND	
8845.73	-1.#IND	-1.#IND	-1.#IND	
8845.74	-1.#IND	-1.#IND	-1.#IND	
8845.75	-1.#IND	-1.#IND	-1.#IND	
8845.75	-1.#IND	-1.#IND	-1.#IND	
8845.76	-1.#IND	-1.#IND	-1.#IND	
8845.77	-1.#IND	-1.#IND	-1.#IND	
8845.77	-1.#IND	-1.#IND	-1.#IND	
8845.78	-1.#IND	-1.#IND	-1.#IND	
8845.79	-1.#IND	-1.#IND	-1.#IND	
8845.79	-1.#IND	-1.#IND	-1.#IND	
8845.8	-1.#IND	-1.#IND	-1.#IND	
8845.81	-1.#IND	-1.#IND	-1.#IND	
8845.81	-1.#IND	-1.#IND	-1.#IND	
8845.82	-1.#IND	-1.#IND	-1.#IND	
8845.83	-1.#IND	-1.#IND	-1.#IND	
8845.83	-1.#IND	-1.#IND	-1.#IND	
8845.84	-1.#IND	-1.#IND	-1.#IND	
8845.85	-1.#IND	-1.#IND	-1.#IND	
8845.85	-1.#IND	-1.#IND	-1.#IND	
8845.86	-1.#IND	-1.#IND	-1.#IND	
8845.87	-1.#IND	-1.#IND	-1.#IND	
8845.87	-1.#IND	-1.#IND	-1.#IND	
8845.88	-1.#IND	-1.#IND	-1.#IND	
8845.89	-1.#IND	-1.#IND	-1.#IND	
8845.89	-1.#IND	-1.#IND	-1.#IND	
8845.9	-1.#IND	-1.#IND	-1.#IND	
8845.91	-1.#IND	-1.#IND	-1.#IND	
8845.91	-1.#IND	-1.#IND	-1.#IND	
8845.92	-1.#IND	-1.#IND	-1.#IND	
8845.93	-1.#IND	-1.#IND	-1.#IND	
8845.93	-1.#IND	-1.#IND	-1.#IND	
8845.94	-1.#IND	-1.#IND	-1.#IND	
8845.95	-1.#IND	-1.#IND	-1.#IND	
8845.95	-1.#IND	-1.#IND	-1.#IND	
8845.96	-1.#IND	-1.#IND	-1.#IND	
8845.97	-1.#IND	-1.#IND	-1.#IND	
8845.97	-1.#IND	-1.#IND	-1.#IND	
8845.98	-1.#IND	-1.#IND	-1.#IND	
8845.99	-1.#IND	-1.#IND	-1.#IND	
8845.99	-1.#IND	-1.#IND	-1.#IND	
8846	-1.#IND	-1.#IND	-1.#IND	
8846.01	-1.#IND	-1.#IND	-1.#IND	
8846.01	-1.#IND	-1.#IND	-1.#IND	
8846.02	-1.#IND	-1.#IND	-1.#IND	
8846.03	-1.#IND	-1.#IND	-1.#IND	
8846.03	-1.#IND	-1.#IND	-1.#IND	
8846.04	-1.#IND	-1.#IND	-1.#IND	
8846.05	-1.#IND	-1.#IND	-1.#IND	
8846.05	-1.#IND	-1.#IND	-1.#IND	
8846.06	-1.#IND	-1.#IND	-1.#IND	
8846.07	-1.#IND	-1.#IND	-1.#IND	
8846.07	-1.#IND	-1.#IND	-1.#IND	
8846.08	-1.#IND	-1.#IND	-1.#IND	
8846.09	-1.#IND	-1.#IND	-1.#IND	
8846.09	-1.#IND	-1.#IND	-1.#IND	
8846.1	-1.#IND	-1.#IND	-1.#IND	
8846.11	-1.#IND	-1.#IND	-1.#IND	
8846.11	-1.#IND	-1.#IND	-1.#IND	
8846.12	-1.#IND	-1.#IND	-1.#IND	
8846.13	-1.#IND	-1.#IND	-1.#IND	
8846.13	-1.#IND	-1.#IND	-1.#IND	
8846.14	-1.#IND	-1.#IND	-1.#IND	
8846.15	-1.#IND	-1.#IND	-1.#IND	
8846.15	-1.#IND	-1.#IND	-1.#IND	
8846.16	-1.#IND	-1.#IND	-1.#IND	
8846.17	-1.#IND	-1.#IND	-1.#IND	
